snapshot_id,as_of_date,lane_id,origin,destination,direction,mode,incoterms,metric,bl_no,route,direct,atd,atd_year,atd_month,schedule_date,days,status,source
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232722658,,U,2023-11-04,2023,2023-11,2023-12-19,45,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,231707820,,U,2023-11-14,2023,2023-11,2023-12-28,44,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,231716409,,U,2023-11-14,2023,2023-11,2023-12-28,44,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232941359,,U,2023-11-14,2023,2023-11,2023-12-28,44,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232941866,,U,2023-11-14,2023,2023-11,2023-12-28,44,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,231709645,HAM-SIN-SHA,N,2023-11-27,2023,2023-11,2024-01-25,59,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,231717525,HAM-SIN-SHA,N,2023-11-27,2023,2023-11,2024-01-25,59,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,231715195,HAM-SIN-SHA,N,2023-11-29,2023,2023-11,2024-01-27,59,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232939492,HAM-SIN-SHA,N,2023-12-02,2023,2023-12,2024-01-25,54,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232940110,HAM-SIN-SHA,N,2023-12-02,2023,2023-12,2024-02-22,82,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232940819,HAM-SIN-SHA,N,2023-12-02,2023,2023-12,2024-01-25,54,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232939495,,U,2023-12-10,2023,2023-12,2024-02-09,61,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232940822,,U,2023-12-10,2023,2023-12,2024-02-09,61,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232939503,,U,2023-12-20,2023,2023-12,2024-02-09,51,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232940820,,U,2023-12-20,2023,2023-12,2024-02-09,51,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232939508,,U,2024-01-06,2024,2024-01,2024-03-03,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232940116,,U,2024-01-06,2024,2024-01,2024-03-04,58,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232940816,,U,2024-01-06,2024,2024-01,2024-03-03,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,232941358,,U,2024-01-06,2024,2024-01,2024-03-03,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,234707219,,U,2024-01-06,2024,2024-01,2024-03-03,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,233853193,,U,2024-01-10,2024,2024-01,2024-02-21,42,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,233853205,,U,2024-01-10,2024,2024-01,2024-02-21,42,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,233854250,,U,2024-01-10,2024,2024-01,2024-02-21,42,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,233853203,,U,2024-01-27,2024,2024-01,2024-03-15,48,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,233854251,,U,2024-01-27,2024,2024-01,2024-03-15,48,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,233853199,,U,2024-02-02,2024,2024-02,2024-03-25,52,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,233854249,,U,2024-02-02,2024,2024-02,2024-03-25,52,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,233853201,,U,2024-02-07,2024,2024-02,2024-03-25,47,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,233853213,,U,2024-02-07,2024,2024-02,2024-03-26,48,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,233854252,,U,2024-02-07,2024,2024-02,2024-03-25,47,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235475222,,U,2024-02-10,2024,2024-02,2024-04-03,53,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235893882,,U,2024-02-10,2024,2024-02,2024-04-03,53,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235474676,,U,2024-02-19,2024,2024-02,2024-04-18,59,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235475220,,U,2024-02-19,2024,2024-02,2024-04-18,59,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235475227,,U,2024-02-19,2024,2024-02,2024-04-18,59,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235474674,,U,2024-02-25,2024,2024-02,2024-04-25,60,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235475213,,U,2024-02-25,2024,2024-02,2024-04-25,60,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235475218,,U,2024-02-25,2024,2024-02,2024-04-25,60,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235474672,,U,2024-03-07,2024,2024-03,2024-05-23,77,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235475217,,U,2024-03-07,2024,2024-03,2024-05-08,62,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238184621,,U,2024-03-07,2024,2024-03,2024-05-23,77,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235995989,,U,2024-03-12,2024,2024-03,2024-05-11,60,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235996502,,U,2024-03-12,2024,2024-03,2024-05-10,59,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235996504,,U,2024-03-12,2024,2024-03,2024-05-08,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235995991,,U,2024-03-20,2024,2024-03,2024-05-14,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235996511,,U,2024-03-20,2024,2024-03,2024-05-14,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235995990,,U,2024-03-24,2024,2024-03,2024-05-23,60,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235996510,,U,2024-03-24,2024,2024-03,2024-05-23,60,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235995993,,U,2024-03-30,2024,2024-03,2024-05-23,54,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,235996512,,U,2024-03-30,2024,2024-03,2024-05-23,54,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,236736815,HAM-TAN-SIN-SHA,N,2024-04-16,2024,2024-04,2024-06-19,64,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,236738817,HAM-TAN-SHA,N,2024-04-16,2024,2024-04,2024-06-22,67,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,237848542,HAM-TAN-SIN-SHA,N,2024-04-16,2024,2024-04,2024-06-19,64,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,236736820,HAM-BRE-SHA,N,2024-04-25,2024,2024-04,2024-06-19,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,236737735,HAM-BRE-SHA,N,2024-04-25,2024,2024-04,2024-06-19,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,236738820,HAM-BRE-SHA,N,2024-04-25,2024,2024-04,2024-06-19,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,236739784,HAM-BRE-SHA,N,2024-04-25,2024,2024-04,2024-06-19,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,236736813,HAM-TAN-SHA,N,2024-04-26,2024,2024-04,2024-06-22,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,236738821,HAM-TAN-SHA,N,2024-04-26,2024,2024-04,2024-06-22,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,236737733,HAM-TAN-SHA,N,2024-05-04,2024,2024-05,2024-06-26,53,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,236739778,HAM-TAN-SHA,N,2024-05-04,2024,2024-05,2024-06-26,53,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238211050,HAM-TAN-SHA,N,2024-05-07,2024,2024-05,2024-06-26,50,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238211057,HAM-TAN-SHA,N,2024-05-07,2024,2024-05,2024-06-26,50,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238211053,HAM-TAN-SHA,N,2024-05-15,2024,2024-05,2024-07-08,54,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238211067,HAM-TAN-SHA,N,2024-05-15,2024,2024-05,2024-07-08,54,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238211565,HAM-TAN-SHA,N,2024-05-15,2024,2024-05,2024-07-09,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238211054,HAM-TAN-SHA,N,2024-05-21,2024,2024-05,2024-07-12,52,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238211064,HAM-TAN-SHA,N,2024-05-21,2024,2024-05,2024-07-12,52,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239226276,HAM-SHA,Y,2024-05-21,2024,2024-05,2024-07-25,65,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238211055,HAM-TAN-SHA,N,2024-05-29,2024,2024-05,2024-07-20,52,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238211069,HAM-TAN-SHA,N,2024-05-29,2024,2024-05,2024-07-20,52,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238212161,HAM-TAN-SHA,N,2024-05-29,2024,2024-05,2024-07-20,52,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238211056,HAM-TAN-SHA,N,2024-06-04,2024,2024-06,2024-07-31,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238211078,HAM-TAN-SHA,N,2024-06-04,2024,2024-06,2024-07-31,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,238212162,HAM-TAN-SHA,N,2024-06-04,2024,2024-06,2024-07-31,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239313156,HAM-TAN-SHA,N,2024-06-11,2024,2024-06,2024-07-31,50,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239312598,HAM-TAN-SHA,N,2024-06-16,2024,2024-06,2024-08-07,52,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239313160,HAM-TAN-SHA,N,2024-06-16,2024,2024-06,2024-08-07,52,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239314305,HAM-TAN-SHA,N,2024-06-16,2024,2024-06,2024-08-07,52,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239312600,HAM-TAN-SHA,N,2024-06-20,2024,2024-06,2024-08-07,48,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239313158,HAM-TAN-SHA,N,2024-06-26,2024,2024-06,2024-08-20,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239313725,HAM-TAN-SHA,N,2024-06-26,2024,2024-06,2024-08-20,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239314304,HAM-TAN-SHA,N,2024-06-26,2024,2024-06,2024-08-21,56,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239313155,HAM-TAN-SHA,N,2024-07-03,2024,2024-07,2024-08-30,58,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239313731,HAM-TAN-SHA,N,2024-07-03,2024,2024-07,2024-08-30,58,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239314303,HAM-TAN-SHA,N,2024-07-03,2024,2024-07,2024-08-31,59,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,239314307,HAM-TAN-SHA,N,2024-07-12,2024,2024-07,2024-09-03,53,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241293807,HAM-TAN-SHA,N,2024-07-18,2024,2024-07,2024-09-12,56,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241294665,HAM-TAN-SHA,N,2024-07-18,2024,2024-07,2024-09-12,56,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241295417,HAM-TAN-SHA,N,2024-07-18,2024,2024-07,2024-09-12,56,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241293808,HAM-TAN-SHA,N,2024-08-04,2024,2024-08,2024-09-26,53,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241294663,HAM-TAN-SHA,N,2024-08-04,2024,2024-08,2024-09-26,53,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241295412,HAM-TAN-SHA,N,2024-08-04,2024,2024-08,2024-09-26,53,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241295414,HAM-TAN-SHA,N,2024-08-04,2024,2024-08,2024-09-26,53,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241296156,HAM-TAN-SHA,N,2024-08-04,2024,2024-08,2024-09-26,53,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241294666,HAM-TAN-SHA,N,2024-08-13,2024,2024-08,2024-10-08,56,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241294669,HAM-TAN-SHA,N,2024-08-13,2024,2024-08,2024-10-08,56,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241295419,HAM-SHA,Y,2024-08-13,2024,2024-08,2024-10-11,59,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241296160,HAM-TAN-SHA,N,2024-08-13,2024,2024-08,2024-10-09,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241296165,HAM-TAN-SHA,N,2024-08-13,2024,2024-08,2024-10-09,57,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,241295423,HAM-TAN-ALG-SHA,N,2024-08-19,2024,2024-08,2024-10-13,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242365937,HAM-TAN-SHA,N,2024-08-22,2024,2024-08,2024-10-10,49,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242367119,HAM-TAN-SHA,N,2024-08-22,2024,2024-08,2024-10-10,49,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242367121,HAM-TAN-SHA,N,2024-08-27,2024,2024-08,2024-10-13,47,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,243374104,HAM-TAN-SHA,N,2024-08-27,2024,2024-08,2024-10-22,56,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242365935,HAM-TAN-SHA,N,2024-08-30,2024,2024-08,2024-10-13,44,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242365933,HAM-TAN-SHA,N,2024-09-03,2024,2024-09,2024-10-22,49,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242367124,HAM-TAN-SHA,N,2024-09-03,2024,2024-09,2024-10-22,49,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242372994,HAM-TAN-SHA,N,2024-09-03,2024,2024-09,2024-10-22,49,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242365939,HAM-TAN-SHA,N,2024-09-11,2024,2024-09,2024-11-12,62,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242367120,HAM-TAN-MED2-SHA,N,2024-09-11,2024,2024-09,2024-11-10,60,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242372996,HAM-RTM-SHA,N,2024-09-27,2024,2024-09,2024-11-24,58,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,244356218,HAM-RTM-SHA,N,2024-09-27,2024,2024-09,2024-11-24,58,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242365936,HAM-TAN-SHA,N,2024-10-02,2024,2024-10,2024-11-26,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,242367122,HAM-BRE-SHA,N,2024-10-02,2024,2024-10,2024-11-18,47,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,244356216,HAM-TAN-SHA,N,2024-10-02,2024,2024-10,2024-11-26,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,243074752,HAM-TAN-SHA,N,2024-10-11,2024,2024-10,2024-12-05,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,243074753,HAM-YTN-TPP-SHA,N,2024-10-11,2024,2024-10,2024-12-22,72,schedule_passed,2025
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,243075334,HAM-TAN-SHA,N,2024-10-11,2024,2024-10,2024-12-05,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,243075335,HAM-TAN-SHA,N,2024-10-11,2024,2024-10,2024-12-05,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,243075336,HAM-TAN-SHA,N,2024-10-11,2024,2024-10,2024-12-05,55,schedule_passed,2024
2026-09-09_ham-sha_merged,2026-09-07,HAM-SHA,HAM,SHA,import,ocean,CIF,latest_vessel_schedule_minus_atd,243075338,HAM-TAN-SHA,N,2024-10-11,2024,2024-10,2024-12-05,55,schedule_passed,2024
